diffused,id,smooth,x,y,z
0.17812989818394,0,0,0,0,0
0.17826369877397,0.00020509030812371,0,0.00014949494949495,0.00014040404040404,0
0.1784623962067,0.00041018061624741,0,0.0002989898989899,0.00028080808080808,0
0.17886401244971,0.00061527092437112,0,0.00044848484848485,0.00042121212121212,0
0.17939567902655,0.00082036123249483,0,0.0005979797979798,0.00056161616161616,0
0.18006584052131,0.0010254515406185,0,0.00074747474747475,0.0007020202020202,0
0.18093159901349,0.0012305418487422,0,0.0008969696969697,0.00084242424242424,0
0.18189693863955,0.0014356321568659,0,0.0010464646464646,0.00098282828282828,0
0.18307317462726,0.0016407224649897,0,0.0011959595959596,0.0011232323232323,0
0.18435119100402,0.0018458127731134,0,0.0013454545454545,0.0012636363636364,0
0.18582455760648,0.0020509030812371,0,0.0014949494949495,0.0014040404040404,0
0.18743247805149,0.0022559933893608,0,0.0016444444444444,0.0015444444444444,0
0.18920084475761,0.0024610836974845,0,0.0017939393939394,0.0016848484848485,0
0.19114153196441,0.0026661740056082,0,0.0019434343434343,0.0018252525252525,0
0.19322994187212,0.0028712643137319,0,0.0020929292929293,0.0019656565656566,0
0.19547559845575,0.0030763546218556,0,0.0022424242424242,0.0021060606060606,0
0.19788782667481,0.0032814449299793,0,0.0023919191919192,0.0022464646464646,0
0.20044234191332,0.003486535238103,0,0.0025414141414141,0.0023868686868687,0
0.20318258132143,0.0036916255462267,0,0.0026909090909091,0.0025272727272727,0
0.20608614627351,0.0038967158543504,0,0.002840404040404,0.0026676767676768,0
0.20912850472479,0.0041018061624741,0,0.002989898989899,0.0028080808080808,0
0.21238639528166,0.0043068964705978,0,0.0031393939393939,0.0029484848484848,0
0.21574901073464,0.0045119867787215,0,0.0032888888888889,0.0030888888888889,0
0.2193470206463,0.0047170770868453,0,0.0034383838383838,0.0032292929292929,0
0.22305512283885,0.004922167394969,0,0.0035878787878788,0.003369696969697,0
0.22697818947669,0.0051272577030927,0,0.0037373737373737,0.003510101010101,0
0.23105901463238,0.0053323480112164,0,0.0038868686868687,0.0036505050505051,0
0.23529034857701,0.0055374383193401,0,0.0040363636363636,0.0037909090909091,0
0.23974943168836,0.0057425286274638,0,0.0041858585858586,0.0039313131313131,0
0.24429834875312,0.0059476189355875,0,0.0043353535353535,0.0040717171717172,0
0.24913693867361,0.0061527092437112,0,0.0044848484848485,0.0042121212121212,0
0.25406770763236,0.0063577995518349,0,0.0046343434343434,0.0043525252525253,0
0.25923198774263,0.0065628898599586,0,0.0047838383838384,0.0044929292929293,0
0.26455420228918,0.0067679801680823,0,0.0049333333333333,0.0046333333333333,0
0.27004475210541,0.006973070476206,0,0.0050828282828283,0.0047737373737374,0
0.27576345695616,0.0071781607843297,0,0.0052323232323232,0.0049141414141414,0
0.28161556952519,0.0073832510924534,0,0.0053818181818182,0.0050545454545455,0
0.2877048269925,0.0075883414005771,0,0.0055313131313131,0.0051949494949495,0
0.29393475639243,0.0077934317087009,0,0.0056808080808081,0.0053353535353535,0
0.30038693728981,0.0079985220168246,0,0.005830303030303,0.0054757575757576,0
0.30700977910292,0.0082036123249483,0,0.005979797979798,0.0056161616161616,0
0.31383189326725,0.008408702633072,0,0.0061292929292929,0.0057565656565657,0
0.32085080811325,0.0086137929411957,0,0.0062787878787879,0.0058969696969697,0
0.32805954964082,0.0088188832493194,0,0.0064282828282828,0.0060373737373737,0
0.33544956663796,0.0090239735574431,0,0.0065777777777778,0.0061777777777778,0
0.3430473216876,0.0092290638655668,0,0.0067272727272727,0.0063181818181818,0
0.3508106933354,0.0094341541736905,0,0.0068767676767677,0.0064585858585859,0
0.35879926339273,0.0096392444818142,0,0.0070262626262626,0.0065989898989899,0
0.36697598068441,0.0098443347899379,0,0.0071757575757576,0.0067393939393939,0
0.37531809008251,0.010049425098062,0,0.0073252525252525,0.006879797979798,0
0.38390941092609,0.010254515406185,0,0.0074747474747475,0.007020202020202,0
0.39262757513821,0.010459605714309,0,0.0076242424242424,0.0071606060606061,0
0.40160963210631,0.010664696022433,0,0.0077737373737374,0.0073010101010101,0
0.41071175684461,0.010869786330556,0,0.0079232323232323,0.0074414141414141,0
0.4200743491065,0.01107487663868,0,0.0080727272727273,0.0075818181818182,0
0.42958374786763,0.011279966946804,0,0.0082222222222222,0.0077222222222222,0
0.43929740027667,0.011485057254928,0,0.0083717171717172,0.0078626262626263,0
0.44921197103441,0.011690147563051,0,0.0085212121212121,0.0080030303030303,0
0.45927713404123,0.011895237871175,0,0.0086707070707071,0.0081434343434343,0
0.46956734192285,0.012100328179299,0,0.008820202020202,0.0082838383838384,0
0.4800513304169,0.012305418487422,0,0.008969696969697,0.0084242424242424,0
0.49069970315636,0.012510508795546,0,0.0091191919191919,0.0085646464646465,0
