axial,cpi,flaw_index,ki,r,relative_temperature,rpv_id,theta,x,y,z
0.30466910210307,2.5465582864648e-07,245867,52.043903283256,0.00438404,57.63716066701,11,0.77068635044065,2.2012848859845,0.029611300390538,0.30466910210307
3.3395576033443,0.0030278911400957,453944,57.391972988328,0.00438404,35.862812216955,21,225.63527553827,-1.5393289914341,-1.5738482247362,3.3395576033443
2.6665513245183,4.0041088489318e-07,1310835,63.412955907976,0.00657606,71.15495833661,61,86.743525018455,0.1251811742704,2.2001176902669,2.6665513245183
2,0.00028580148843182,4543798,52.808959345692,0.0050326036177075,43.462452121415,213,186.13589259059,-2.1895169835379,-0.23537923169882,2
2.03175,3.3584246494911e-13,4545442,42.927385210907,0.0071542150765579,46.006108580841,213,275.04136749871,0.19369877654953,-2.1957270842812,2.03175
0.55215478897678,6.6046401593467e-05,6525385,68.499720474508,0.00657606,69.434985025258,306,195.3517917714,-2.1250455922752,-0.58341186838196,0.55215478897678
0.0074406372419032,0.00027358012266487,7599599,53.649715555073,0.00438404,45.113493450208,357,7.0958413769395,2.1846226678385,0.271948115531,0.0074406372419032
0.37985592709787,1.2588735942565e-07,7795462,55.758429670188,0.0060876921869759,63.085610671051,366,77.287182689632,0.48484324386315,2.1491772927994,0.37985592709787
2.95972252737,0.00042252218775274,8247096,60.732637296101,0.00876808,53.890095563317,387,208.18117128553,-1.9443816003607,-1.0417457360324,2.95972252737
0.6546101962799,1.2866690519697e-06,8874964,58.052341516631,0.00876808,64.109442957728,417,35.714128918425,1.7910316535605,1.2876566321451,0.6546101962799
2.6718717169313,1.7169527858907e-05,12843110,44.196947254055,0.0045865496813896,37.663813835587,603,240.714,-1.0769975793364,-1.9202864049801,2.6718717169313
1.5648108569967,1.1324010951164e-08,13210983,43.696160615745,0.0089236576145634,45.870687004896,620,118.11511852803,-1.0395768021989,1.9457184920448,1.5648108569967
0.99145360938539,5.5437617163534e-08,14532855,41.659889686325,0.0065971089726431,41.001658156062,682,340.87409689635,2.0820549726574,-0.72203049722769,0.99145360938539
1.7840619076989,6.6702310341782e-11,14665553,63.939146297404,0.00876808,74.098962029269,689,281.19999630007,0.4284552156626,-2.1638576927641,1.7840619076989
2.6212332862914,1.064909654902e-07,14793682,44.380886401828,0.0049482687799604,45.876393257206,695,80.541704691657,0.36186184444067,2.1721124702867,2.6212332862914
2,7.6393336101432e-11,14875305,41.869552950932,0.0046248566795224,43.588222159898,698,92.931576074998,-0.11260354767117,2.198843510933,2
3.4052534936106,3.9827012077165e-07,15095893,60.00735816528,0.00657606,67.430773149959,709,28.466129700665,1.9372494882209,1.0503583187679,3.4052534936106
2.8597160575796,2.0591660278124e-05,15604921,36.246981496802,0.0041928677129537,16.175516410604,733,59.50675291752,1.1170170246526,1.8968297910145,2.8597160575796
3.8588327276933,0.0001754024463908,15613824,36.876861589398,0.00438404,6.5107076885495,733,111.1414993155,-0.79401464584471,2.053307751059,3.8588327276933
2.6925926612565,3.7300925207706e-05,17701162,40.099568794287,0.00657606,25.274388653502,831,96.778681644427,-0.260109806279,2.1882712505754,2.6925926612565
1.2385002078638,1.0785302728689e-07,19981494,58.593562539217,0.0040795493485589,66.61693819706,938,200.953787139,-2.0556137196682,-0.78717446857867,1.2385002078638
1.7798089738017,5.5195895964921e-08,20383738,55.193424964814,0.0054872661335527,62.807320235658,957,306.08583583435,1.2973164001644,-1.779988995134,1.7798089738017
0.15554903100386,7.1603597553871e-05,21983687,49.109941345051,0.0047035214925835,42.722942016249,1033,309.13420179119,1.389643948177,-1.7078724907182,0.15554903100386
